unit,sex,age,acl00,geo,TIME_PERIOD,OBS_VALUE
TIME_SP,M,Y25-44,AC344,EL,2010,0:03
PTP_RT,T,Y25-44,AC344,EL,2010,5.0
PTP_TIME,T,Y25-44,AC344,EL,2010,0:57
TIME_SP,T,Y25-44,AC344,EL,2010,0:03
PTP_RT,F,Y25-44,AC344,ES,2000,4.0
PTP_RT,F,Y25-44,AC344,ES,2010,5.1
PTP_TIME,F,Y25-44,AC344,ES,2000,0:51
PTP_TIME,F,Y25-44,AC344,ES,2010,1:02
TIME_SP,F,Y25-44,AC344,ES,2000,0:02
TIME_SP,F,Y25-44,AC344,ES,2010,0:03
PTP_RT,M,Y25-44,AC344,ES,2000,4.1
PTP_RT,M,Y25-44,AC344,ES,2010,6.2
PTP_TIME,M,Y25-44,AC344,ES,2000,0:57
PTP_TIME,M,Y25-44,AC344,ES,2010,1:09
TIME_SP,M,Y25-44,AC344,ES,2000,0:02
TIME_SP,M,Y25-44,AC344,ES,2010,0:04
PTP_RT,T,Y25-44,AC344,ES,2000,4.0
PTP_RT,T,Y25-44,AC344,ES,2010,5.7
PTP_TIME,T,Y25-44,AC344,ES,2000,0:54
PTP_TIME,T,Y25-44,AC344,ES,2010,1:06
TIME_SP,T,Y25-44,AC344,ES,2000,0:02
TIME_SP,T,Y25-44,AC344,ES,2010,0:04
PTP_RT,F,Y25-44,AC344,FI,2000,11.8
PTP_RT,F,Y25-44,AC344,FI,2010,15.9
PTP_TIME,F,Y25-44,AC344,FI,2000,1:02
PTP_TIME,F,Y25-44,AC344,FI,2010,0:59
TIME_SP,F,Y25-44,AC344,FI,2000,0:07
TIME_SP,F,Y25-44,AC344,FI,2010,0:09
PTP_RT,M,Y25-44,AC344,FI,2000,7.3
PTP_RT,M,Y25-44,AC344,FI,2010,13.4
PTP_TIME,M,Y25-44,AC344,FI,2000,0:59
PTP_TIME,M,Y25-44,AC344,FI,2010,0:57
TIME_SP,M,Y25-44,AC344,FI,2000,0:04
TIME_SP,M,Y25-44,AC344,FI,2010,0:08
PTP_RT,T,Y25-44,AC344,FI,2000,9.6
PTP_RT,T,Y25-44,AC344,FI,2010,14.7
PTP_TIME,T,Y25-44,AC344,FI,2000,1:01
PTP_TIME,T,Y25-44,AC344,FI,2010,0:58
TIME_SP,T,Y25-44,AC344,FI,2000,0:06
TIME_SP,T,Y25-44,AC344,FI,2010,0:09
PTP_RT,F,Y25-44,AC344,FR,2010,4.0
PTP_TIME,F,Y25-44,AC344,FR,2010,0:58
TIME_SP,F,Y25-44,AC344,FR,2010,0:02
PTP_RT,M,Y25-44,AC344,FR,2010,4.1
PTP_TIME,M,Y25-44,AC344,FR,2010,0:46
TIME_SP,M,Y25-44,AC344,FR,2010,0:02
PTP_RT,T,Y25-44,AC344,FR,2010,4.1
PTP_TIME,T,Y25-44,AC344,FR,2010,0:52
TIME_SP,T,Y25-44,AC344,FR,2010,0:02
PTP_RT,F,Y25-44,AC344,HU,2010,3.3
PTP_TIME,F,Y25-44,AC344,HU,2010,1:14
TIME_SP,F,Y25-44,AC344,HU,2010,0:02
PTP_RT,M,Y25-44,AC344,HU,2010,3.5
PTP_TIME,M,Y25-44,AC344,HU,2010,1:00
TIME_SP,M,Y25-44,AC344,HU,2010,0:02
PTP_RT,T,Y25-44,AC344,HU,2010,3.4
PTP_TIME,T,Y25-44,AC344,HU,2010,1:07
TIME_SP,T,Y25-44,AC344,HU,2010,0:02
PTP_RT,F,Y25-44,AC344,IT,2000,2.6
PTP_RT,F,Y25-44,AC344,IT,2010,2.1
PTP_TIME,F,Y25-44,AC344,IT,2000,0:52
PTP_TIME,F,Y25-44,AC344,IT,2010,1:03
TIME_SP,F,Y25-44,AC344,IT,2000,0:01
TIME_SP,F,Y25-44,AC344,IT,2010,0:01
PTP_RT,M,Y25-44,AC344,IT,2000,2.4
PTP_RT,M,Y25-44,AC344,IT,2010,2.0
PTP_TIME,M,Y25-44,AC344,IT,2000,0:57
PTP_TIME,M,Y25-44,AC344,IT,2010,0:59
TIME_SP,M,Y25-44,AC344,IT,2000,0:01
TIME_SP,M,Y25-44,AC344,IT,2010,0:01
PTP_RT,T,Y25-44,AC344,IT,2000,2.5
PTP_RT,T,Y25-44,AC344,IT,2010,2.0
PTP_TIME,T,Y25-44,AC344,IT,2000,0:54
PTP_TIME,T,Y25-44,AC344,IT,2010,1:01
TIME_SP,T,Y25-44,AC344,IT,2000,0:01
TIME_SP,T,Y25-44,AC344,IT,2010,0:01
PTP_RT,F,Y25-44,AC344,LT,2000,3.3
PTP_TIME,F,Y25-44,AC344,LT,2000,0:41
TIME_SP,F,Y25-44,AC344,LT,2000,0:01
PTP_RT,M,Y25-44,AC344,LT,2000,4.3
PTP_TIME,M,Y25-44,AC344,LT,2000,0:40
TIME_SP,M,Y25-44,AC344,LT,2000,0:02
PTP_RT,T,Y25-44,AC344,LT,2000,3.8
PTP_TIME,T,Y25-44,AC344,LT,2000,0:40
TIME_SP,T,Y25-44,AC344,LT,2000,0:02
PTP_RT,F,Y25-44,AC344,LU,2010,9.8
PTP_TIME,F,Y25-44,AC344,LU,2010,1:00
TIME_SP,F,Y25-44,AC344,LU,2010,0:06
PTP_RT,M,Y25-44,AC344,LU,2010,7.0
PTP_TIME,M,Y25-44,AC344,LU,2010,0:57
TIME_SP,M,Y25-44,AC344,LU,2010,0:04
PTP_RT,T,Y25-44,AC344,LU,2010,8.3
PTP_TIME,T,Y25-44,AC344,LU,2010,0:59
TIME_SP,T,Y25-44,AC344,LU,2010,0:05
PTP_RT,F,Y25-44,AC344,LV,2000,4.8
PTP_TIME,F,Y25-44,AC344,LV,2000,1:02
TIME_SP,F,Y25-44,AC344,LV,2000,0:03
PTP_RT,M,Y25-44,AC344,LV,2000,3.2
PTP_TIME,M,Y25-44,AC344,LV,2000,1:07
TIME_SP,M,Y25-44,AC344,LV,2000,0:02
PTP_RT,T,Y25-44,AC344,LV,2000,4.0
PTP_TIME,T,Y25-44,AC344,LV,2000,1:04
TIME_SP,T,Y25-44,AC344,LV,2000,0:03
PTP_RT,F,Y25-44,AC344,NL,2010,12.4
PTP_TIME,F,Y25-44,AC344,NL,2010,0:54
TIME_SP,F,Y25-44,AC344,NL,2010,0:07
PTP_RT,M,Y25-44,AC344,NL,2010,11.1
PTP_TIME,M,Y25-44,AC344,NL,2010,0:51
TIME_SP,M,Y25-44,AC344,NL,2010,0:06
PTP_RT,T,Y25-44,AC344,NL,2010,11.8
PTP_TIME,T,Y25-44,AC344,NL,2010,0:53
TIME_SP,T,Y25-44,AC344,NL,2010,0:06
PTP_RT,F,Y25-44,AC344,NO,2000,6.3
PTP_RT,F,Y25-44,AC344,NO,2010,9.8
PTP_TIME,F,Y25-44,AC344,NO,2000,0:46
PTP_TIME,F,Y25-44,AC344,NO,2010,1:00
TIME_SP,F,Y25-44,AC344,NO,2000,0:03
TIME_SP,F,Y25-44,AC344,NO,2010,0:06
PTP_RT,M,Y25-44,AC344,NO,2000,5.9
PTP_RT,M,Y25-44,AC344,NO,2010,8.2
PTP_TIME,M,Y25-44,AC344,NO,2000,0:52
PTP_TIME,M,Y25-44,AC344,NO,2010,0:50
TIME_SP,M,Y25-44,AC344,NO,2000,0:03
TIME_SP,M,Y25-44,AC344,NO,2010,0:04
PTP_RT,T,Y25-44,AC344,NO,2000,6.1
PTP_RT,T,Y25-44,AC344,NO,2010,9.0
PTP_TIME,T,Y25-44,AC344,NO,2000,0:49
PTP_TIME,T,Y25-44,AC344,NO,2010,0:55
TIME_SP,T,Y25-44,AC344,NO,2000,0:03
TIME_SP,T,Y25-44,AC344,NO,2010,0:05
PTP_RT,F,Y25-44,AC344,PL,2000,9.2
PTP_RT,F,Y25-44,AC344,PL,2010,8.9
PTP_TIME,F,Y25-44,AC344,PL,2000,0:53
PTP_TIME,F,Y25-44,AC344,PL,2010,0:55
TIME_SP,F,Y25-44,AC344,PL,2000,0:05
TIME_SP,F,Y25-44,AC344,PL,2010,0:05
PTP_RT,M,Y25-44,AC344,PL,2000,9.3
PTP_RT,M,Y25-44,AC344,PL,2010,7.7
PTP_TIME,M,Y25-44,AC344,PL,2000,0:54
PTP_TIME,M,Y25-44,AC344,PL,2010,0:57
TIME_SP,M,Y25-44,AC344,PL,2000,0:05
TIME_SP,M,Y25-44,AC344,PL,2010,0:04
PTP_RT,T,Y25-44,AC344,PL,2000,9.3
PTP_RT,T,Y25-44,AC344,PL,2010,8.3
PTP_TIME,T,Y25-44,AC344,PL,2000,0:53
PTP_TIME,T,Y25-44,AC344,PL,2010,0:56
TIME_SP,T,Y25-44,AC344,PL,2000,0:05
TIME_SP,T,Y25-44,AC344,PL,2010,0:05
PTP_RT,F,Y25-44,AC344,RO,2010,0.5
PTP_TIME,F,Y25-44,AC344,RO,2010,1:09
TIME_SP,F,Y25-44,AC344,RO,2010,0:00
PTP_RT,M,Y25-44,AC344,RO,2010,0.6
PTP_TIME,M,Y25-44,AC344,RO,2010,1:02
TIME_SP,M,Y25-44,AC344,RO,2010,0:00
PTP_RT,T,Y25-44,AC344,RO,2010,0.6
PTP_TIME,T,Y25-44,AC344,RO,2010,1:05
TIME_SP,T,Y25-44,AC344,RO,2010,0:00
PTP_RT,F,Y25-44,AC344,RS,2010,1.1
PTP_TIME,F,Y25-44,AC344,RS,2010,1:05
TIME_SP,F,Y25-44,AC344,RS,2010,0:01
PTP_RT,M,Y25-44,AC344,RS,2010,1.6
PTP_TIME,M,Y25-44,AC344,RS,2010,1:16
TIME_SP,M,Y25-44,AC344,RS,2010,0:01
PTP_RT,T,Y25-44,AC344,RS,2010,1.4
PTP_TIME,T,Y25-44,AC344,RS,2010,1:11
TIME_SP,T,Y25-44,AC344,RS,2010,0:01
PTP_RT,F,Y25-44,AC344,SI,2000,4.2
PTP_TIME,F,Y25-44,AC344,SI,2000,0:57
TIME_SP,F,Y25-44,AC344,SI,2000,0:02
PTP_RT,M,Y25-44,AC344,SI,2000,4.7
PTP_TIME,M,Y25-44,AC344,SI,2000,1:06
TIME_SP,M,Y25-44,AC344,SI,2000,0:03
PTP_RT,T,Y25-44,AC344,SI,2000,4.5
PTP_TIME,T,Y25-44,AC344,SI,2000,1:02
TIME_SP,T,Y25-44,AC344,SI,2000,0:03
PTP_RT,F,Y25-44,AC344,TR,2010,0.1
PTP_TIME,F,Y25-44,AC344,TR,2010,0:43
TIME_SP,F,Y25-44,AC344,TR,2010,0:00
PTP_RT,M,Y25-44,AC344,TR,2010,0.1
PTP_TIME,M,Y25-44,AC344,TR,2010,0:37
TIME_SP,M,Y25-44,AC344,TR,2010,0:00
PTP_RT,T,Y25-44,AC344,TR,2010,0.1
PTP_TIME,T,Y25-44,AC344,TR,2010,0:39
TIME_SP,T,Y25-44,AC344,TR,2010,0:00
PTP_RT,F,Y25-44,AC344,UK,2000,8.5
PTP_RT,F,Y25-44,AC344,UK,2010,8.5
PTP_TIME,F,Y25-44,AC344,UK,2000,1:02
PTP_TIME,F,Y25-44,AC344,UK,2010,1:05
TIME_SP,F,Y25-44,AC344,UK,2000,0:05
TIME_SP,F,Y25-44,AC344,UK,2010,0:06
PTP_RT,M,Y25-44,AC344,UK,2000,8.7
PTP_RT,M,Y25-44,AC344,UK,2010,7.9
PTP_TIME,M,Y25-44,AC344,UK,2000,0:58
PTP_TIME,M,Y25-44,AC344,UK,2010,1:09
TIME_SP,M,Y25-44,AC344,UK,2000,0:05
TIME_SP,M,Y25-44,AC344,UK,2010,0:05
PTP_RT,T,Y25-44,AC344,UK,2000,8.6
PTP_RT,T,Y25-44,AC344,UK,2010,8.2
PTP_TIME,T,Y25-44,AC344,UK,2000,1:00
PTP_TIME,T,Y25-44,AC344,UK,2010,1:07
TIME_SP,T,Y25-44,AC344,UK,2000,0:05
TIME_SP,T,Y25-44,AC344,UK,2010,0:05
PTP_RT,F,Y45-64,AC344,AT,2010,8.9
PTP_TIME,F,Y45-64,AC344,AT,2010,1:21
TIME_SP,F,Y45-64,AC344,AT,2010,0:07
PTP_RT,M,Y45-64,AC344,AT,2010,8.5
PTP_TIME,M,Y45-64,AC344,AT,2010,1:17
TIME_SP,M,Y45-64,AC344,AT,2010,0:07
PTP_RT,T,Y45-64,AC344,AT,2010,8.7
PTP_TIME,T,Y45-64,AC344,AT,2010,1:19
TIME_SP,T,Y45-64,AC344,AT,2010,0:07
PTP_RT,F,Y45-64,AC344,BE,2000,9.2
PTP_RT,F,Y45-64,AC344,BE,2010,12.4
PTP_TIME,F,Y45-64,AC344,BE,2000,0:50
PTP_TIME,F,Y45-64,AC344,BE,2010,0:56
TIME_SP,F,Y45-64,AC344,BE,2000,0:05
TIME_SP,F,Y45-64,AC344,BE,2010,0:07
PTP_RT,M,Y45-64,AC344,BE,2000,9.7
PTP_RT,M,Y45-64,AC344,BE,2010,9.2
PTP_TIME,M,Y45-64,AC344,BE,2000,0:58
PTP_TIME,M,Y45-64,AC344,BE,2010,1:03
TIME_SP,M,Y45-64,AC344,BE,2000,0:06
TIME_SP,M,Y45-64,AC344,BE,2010,0:06
PTP_RT,T,Y45-64,AC344,BE,2000,9.4
PTP_RT,T,Y45-64,AC344,BE,2010,10.8
PTP_TIME,T,Y45-64,AC344,BE,2000,0:54
PTP_TIME,T,Y45-64,AC344,BE,2010,0:59
TIME_SP,T,Y45-64,AC344,BE,2000,0:05
TIME_SP,T,Y45-64,AC344,BE,2010,0:06
PTP_RT,F,Y45-64,AC344,BG,2000,3.0
PTP_TIME,F,Y45-64,AC344,BG,2000,0:56
TIME_SP,F,Y45-64,AC344,BG,2000,0:02
PTP_RT,M,Y45-64,AC344,BG,2000,2.8
PTP_TIME,M,Y45-64,AC344,BG,2000,1:20
TIME_SP,M,Y45-64,AC344,BG,2000,0:02
PTP_RT,T,Y45-64,AC344,BG,2000,2.9
PTP_TIME,T,Y45-64,AC344,BG,2000,1:07
TIME_SP,T,Y45-64,AC344,BG,2000,0:02
PTP_RT,F,Y45-64,AC344,DE,2000,5.9
PTP_RT,F,Y45-64,AC344,DE,2010,8.8
PTP_TIME,F,Y45-64,AC344,DE,2000,1:17
PTP_TIME,F,Y45-64,AC344,DE,2010,1:22
TIME_SP,F,Y45-64,AC344,DE,2000,0:05
TIME_SP,F,Y45-64,AC344,DE,2010,0:07
PTP_RT,M,Y45-64,AC344,DE,2000,6.7
PTP_RT,M,Y45-64,AC344,DE,2010,8.1
PTP_TIME,M,Y45-64,AC344,DE,2000,1:12
PTP_TIME,M,Y45-64,AC344,DE,2010,1:12
TIME_SP,M,Y45-64,AC344,DE,2000,0:05
TIME_SP,M,Y45-64,AC344,DE,2010,0:06
PTP_RT,T,Y45-64,AC344,DE,2000,6.3
PTP_RT,T,Y45-64,AC344,DE,2010,8.5
PTP_TIME,T,Y45-64,AC344,DE,2000,1:14
PTP_TIME,T,Y45-64,AC344,DE,2010,1:17
TIME_SP,T,Y45-64,AC344,DE,2000,0:05
TIME_SP,T,Y45-64,AC344,DE,2010,0:07
PTP_RT,F,Y45-64,AC344,EE,2000,9.8
PTP_RT,F,Y45-64,AC344,EE,2010,7.7
PTP_TIME,F,Y45-64,AC344,EE,2000,1:01
PTP_TIME,F,Y45-64,AC344,EE,2010,1:00
TIME_SP,F,Y45-64,AC344,EE,2000,0:06
TIME_SP,F,Y45-64,AC344,EE,2010,0:05
PTP_RT,M,Y45-64,AC344,EE,2000,11.9
PTP_RT,M,Y45-64,AC344,EE,2010,6.8
PTP_TIME,M,Y45-64,AC344,EE,2000,1:10
PTP_TIME,M,Y45-64,AC344,EE,2010,1:11
TIME_SP,M,Y45-64,AC344,EE,2000,0:08
TIME_SP,M,Y45-64,AC344,EE,2010,0:05
PTP_RT,T,Y45-64,AC344,EE,2000,10.7
PTP_RT,T,Y45-64,AC344,EE,2010,7.3
PTP_TIME,T,Y45-64,AC344,EE,2000,1:05
PTP_TIME,T,Y45-64,AC344,EE,2010,1:04
TIME_SP,T,Y45-64,AC344,EE,2000,0:07
TIME_SP,T,Y45-64,AC344,EE,2010,0:05
PTP_RT,F,Y45-64,AC344,EL,2010,5.6
PTP_TIME,F,Y45-64,AC344,EL,2010,1:01
TIME_SP,F,Y45-64,AC344,EL,2010,0:03
PTP_RT,M,Y45-64,AC344,EL,2010,6.5
PTP_TIME,M,Y45-64,AC344,EL,2010,0:48
TIME_SP,M,Y45-64,AC344,EL,2010,0:03
PTP_RT,T,Y45-64,AC344,EL,2010,6.0
PTP_TIME,T,Y45-64,AC344,EL,2010,0:54
TIME_SP,T,Y45-64,AC344,EL,2010,0:03
PTP_RT,F,Y45-64,AC344,ES,2000,4.6
PTP_RT,F,Y45-64,AC344,ES,2010,6.5
PTP_TIME,F,Y45-64,AC344,ES,2000,0:57
PTP_TIME,F,Y45-64,AC344,ES,2010,1:01
TIME_SP,F,Y45-64,AC344,ES,2000,0:03
TIME_SP,F,Y45-64,AC344,ES,2010,0:04
PTP_RT,M,Y45-64,AC344,ES,2000,5.6
PTP_RT,M,Y45-64,AC344,ES,2010,7.7
PTP_TIME,M,Y45-64,AC344,ES,2000,1:07
PTP_TIME,M,Y45-64,AC344,ES,2010,1:13
TIME_SP,M,Y45-64,AC344,ES,2000,0:04
TIME_SP,M,Y45-64,AC344,ES,2010,0:06
PTP_RT,T,Y45-64,AC344,ES,2000,5.1
PTP_RT,T,Y45-64,AC344,ES,2010,7.1
PTP_TIME,T,Y45-64,AC344,ES,2000,1:03
PTP_TIME,T,Y45-64,AC344,ES,2010,1:08
TIME_SP,T,Y45-64,AC344,ES,2000,0:03
TIME_SP,T,Y45-64,AC344,ES,2010,0:05
PTP_RT,F,Y45-64,AC344,FI,2000,13.1
PTP_RT,F,Y45-64,AC344,FI,2010,10.5
PTP_TIME,F,Y45-64,AC344,FI,2000,1:05
PTP_TIME,F,Y45-64,AC344,FI,2010,1:15
TIME_SP,F,Y45-64,AC344,FI,2000,0:09
TIME_SP,F,Y45-64,AC344,FI,2010,0:08
PTP_RT,M,Y45-64,AC344,FI,2000,8.8
PTP_RT,M,Y45-64,AC344,FI,2010,10.2
PTP_TIME,M,Y45-64,AC344,FI,2000,1:09
PTP_TIME,M,Y45-64,AC344,FI,2010,1:08
TIME_SP,M,Y45-64,AC344,FI,2000,0:06
TIME_SP,M,Y45-64,AC344,FI,2010,0:07
PTP_RT,T,Y45-64,AC344,FI,2000,11.0
PTP_RT,T,Y45-64,AC344,FI,2010,10.3
PTP_TIME,T,Y45-64,AC344,FI,2000,1:07
PTP_TIME,T,Y45-64,AC344,FI,2010,1:11
TIME_SP,T,Y45-64,AC344,FI,2000,0:07
TIME_SP,T,Y45-64,AC344,FI,2010,0:07
PTP_RT,F,Y45-64,AC344,FR,2010,7.7
PTP_TIME,F,Y45-64,AC344,FR,2010,0:51
TIME_SP,F,Y45-64,AC344,FR,2010,0:04
PTP_RT,M,Y45-64,AC344,FR,2010,7.1
PTP_TIME,M,Y45-64,AC344,FR,2010,1:01
TIME_SP,M,Y45-64,AC344,FR,2010,0:04
PTP_RT,T,Y45-64,AC344,FR,2010,7.4
PTP_TIME,T,Y45-64,AC344,FR,2010,0:56
TIME_SP,T,Y45-64,AC344,FR,2010,0:04
PTP_RT,F,Y45-64,AC344,HU,2010,3.4
PTP_TIME,F,Y45-64,AC344,HU,2010,1:09
TIME_SP,F,Y45-64,AC344,HU,2010,0:02
PTP_RT,M,Y45-64,AC344,HU,2010,3.9
PTP_TIME,M,Y45-64,AC344,HU,2010,1:08
TIME_SP,M,Y45-64,AC344,HU,2010,0:03
PTP_RT,T,Y45-64,AC344,HU,2010,3.6
PTP_TIME,T,Y45-64,AC344,HU,2010,1:09
TIME_SP,T,Y45-64,AC344,HU,2010,0:02
PTP_RT,F,Y45-64,AC344,IT,2000,3.4
PTP_RT,F,Y45-64,AC344,IT,2010,3.8
PTP_TIME,F,Y45-64,AC344,IT,2000,1:06
PTP_TIME,F,Y45-64,AC344,IT,2010,1:06
TIME_SP,F,Y45-64,AC344,IT,2000,0:02
TIME_SP,F,Y45-64,AC344,IT,2010,0:02
PTP_RT,M,Y45-64,AC344,IT,2000,4.9
PTP_RT,M,Y45-64,AC344,IT,2010,5.1
PTP_TIME,M,Y45-64,AC344,IT,2000,1:06
PTP_TIME,M,Y45-64,AC344,IT,2010,1:23
TIME_SP,M,Y45-64,AC344,IT,2000,0:03
TIME_SP,M,Y45-64,AC344,IT,2010,0:04
PTP_RT,T,Y45-64,AC344,IT,2000,4.1
PTP_RT,T,Y45-64,AC344,IT,2010,4.4
PTP_TIME,T,Y45-64,AC344,IT,2000,1:06
PTP_TIME,T,Y45-64,AC344,IT,2010,1:15
TIME_SP,T,Y45-64,AC344,IT,2000,0:03
TIME_SP,T,Y45-64,AC344,IT,2010,0:03
PTP_RT,F,Y45-64,AC344,LT,2000,5.6
PTP_TIME,F,Y45-64,AC344,LT,2000,0:53
TIME_SP,F,Y45-64,AC344,LT,2000,0:03
PTP_RT,M,Y45-64,AC344,LT,2000,5.0
PTP_TIME,M,Y45-64,AC344,LT,2000,0:52
TIME_SP,M,Y45-64,AC344,LT,2000,0:03
PTP_RT,T,Y45-64,AC344,LT,2000,5.3
PTP_TIME,T,Y45-64,AC344,LT,2000,0:53
TIME_SP,T,Y45-64,AC344,LT,2000,0:03
PTP_RT,F,Y45-64,AC344,LU,2010,15.4
PTP_TIME,F,Y45-64,AC344,LU,2010,1:15
TIME_SP,F,Y45-64,AC344,LU,2010,0:12
PTP_RT,M,Y45-64,AC344,LU,2010,10.3
PTP_TIME,M,Y45-64,AC344,LU,2010,1:13
TIME_SP,M,Y45-64,AC344,LU,2010,0:08
PTP_RT,T,Y45-64,AC344,LU,2010,13.0
PTP_TIME,T,Y45-64,AC344,LU,2010,1:14
TIME_SP,T,Y45-64,AC344,LU,2010,0:10
PTP_RT,F,Y45-64,AC344,LV,2000,5.7
PTP_TIME,F,Y45-64,AC344,LV,2000,1:00
TIME_SP,F,Y45-64,AC344,LV,2000,0:03
PTP_RT,M,Y45-64,AC344,LV,2000,6.0
PTP_TIME,M,Y45-64,AC344,LV,2000,0:59
TIME_SP,M,Y45-64,AC344,LV,2000,0:04
PTP_RT,T,Y45-64,AC344,LV,2000,5.9
PTP_TIME,T,Y45-64,AC344,LV,2000,0:59
TIME_SP,T,Y45-64,AC344,LV,2000,0:03
PTP_RT,F,Y45-64,AC344,NL,2010,19.6
PTP_TIME,F,Y45-64,AC344,NL,2010,1:12
TIME_SP,F,Y45-64,AC344,NL,2010,0:14
PTP_RT,M,Y45-64,AC344,NL,2010,16.3
PTP_TIME,M,Y45-64,AC344,NL,2010,1:05
TIME_SP,M,Y45-64,AC344,NL,2010,0:11
PTP_RT,T,Y45-64,AC344,NL,2010,17.9
PTP_TIME,T,Y45-64,AC344,NL,2010,1:09
TIME_SP,T,Y45-64,AC344,NL,2010,0:12
PTP_RT,F,Y45-64,AC344,NO,2000,6.3
PTP_RT,F,Y45-64,AC344,NO,2010,13.1
PTP_TIME,F,Y45-64,AC344,NO,2000,0:56
PTP_TIME,F,Y45-64,AC344,NO,2010,1:06
TIME_SP,F,Y45-64,AC344,NO,2000,0:04
TIME_SP,F,Y45-64,AC344,NO,2010,0:09
PTP_RT,M,Y45-64,AC344,NO,2000,7.7
PTP_RT,M,Y45-64,AC344,NO,2010,8.4
PTP_TIME,M,Y45-64,AC344,NO,2000,0:58
PTP_TIME,M,Y45-64,AC344,NO,2010,0:59
TIME_SP,M,Y45-64,AC344,NO,2000,0:05
TIME_SP,M,Y45-64,AC344,NO,2010,0:05
PTP_RT,T,Y45-64,AC344,NO,2000,7.0
PTP_RT,T,Y45-64,AC344,NO,2010,10.7
PTP_TIME,T,Y45-64,AC344,NO,2000,0:57
PTP_TIME,T,Y45-64,AC344,NO,2010,1:04
TIME_SP,T,Y45-64,AC344,NO,2000,0:04
TIME_SP,T,Y45-64,AC344,NO,2010,0:07
PTP_RT,F,Y45-64,AC344,PL,2000,13.0
PTP_RT,F,Y45-64,AC344,PL,2010,11.6
PTP_TIME,F,Y45-64,AC344,PL,2000,1:03
PTP_TIME,F,Y45-64,AC344,PL,2010,1:13
TIME_SP,F,Y45-64,AC344,PL,2000,0:08
TIME_SP,F,Y45-64,AC344,PL,2010,0:08
PTP_RT,M,Y45-64,AC344,PL,2000,12.8
PTP_RT,M,Y45-64,AC344,PL,2010,11.3
PTP_TIME,M,Y45-64,AC344,PL,2000,1:11
PTP_TIME,M,Y45-64,AC344,PL,2010,1:14
TIME_SP,M,Y45-64,AC344,PL,2000,0:09
TIME_SP,M,Y45-64,AC344,PL,2010,0:08
PTP_RT,T,Y45-64,AC344,PL,2000,12.9
PTP_RT,T,Y45-64,AC344,PL,2010,11.5
PTP_TIME,T,Y45-64,AC344,PL,2000,1:07
PTP_TIME,T,Y45-64,AC344,PL,2010,1:13
TIME_SP,T,Y45-64,AC344,PL,2000,0:09
TIME_SP,T,Y45-64,AC344,PL,2010,0:08
PTP_RT,F,Y45-64,AC344,RO,2010,1.1
PTP_TIME,F,Y45-64,AC344,RO,2010,1:04
TIME_SP,F,Y45-64,AC344,RO,2010,0:01
PTP_RT,M,Y45-64,AC344,RO,2010,2.0
PTP_TIME,M,Y45-64,AC344,RO,2010,1:05
TIME_SP,M,Y45-64,AC344,RO,2010,0:01
PTP_RT,T,Y45-64,AC344,RO,2010,1.5
PTP_TIME,T,Y45-64,AC344,RO,2010,1:04
TIME_SP,T,Y45-64,AC344,RO,2010,0:01
PTP_RT,F,Y45-64,AC344,RS,2010,1.4
PTP_TIME,F,Y45-64,AC344,RS,2010,1:13
TIME_SP,F,Y45-64,AC344,RS,2010,0:01
PTP_RT,M,Y45-64,AC344,RS,2010,1.3
PTP_TIME,M,Y45-64,AC344,RS,2010,1:05
TIME_SP,M,Y45-64,AC344,RS,2010,0:01
PTP_RT,T,Y45-64,AC344,RS,2010,1.4
PTP_TIME,T,Y45-64,AC344,RS,2010,1:10
TIME_SP,T,Y45-64,AC344,RS,2010,0:01
PTP_RT,F,Y45-64,AC344,SI,2000,5.7
PTP_TIME,F,Y45-64,AC344,SI,2000,1:09
TIME_SP,F,Y45-64,AC344,SI,2000,0:04
PTP_RT,M,Y45-64,AC344,SI,2000,7.1
PTP_TIME,M,Y45-64,AC344,SI,2000,1:00
TIME_SP,M,Y45-64,AC344,SI,2000,0:04
PTP_RT,T,Y45-64,AC344,SI,2000,6.4
PTP_TIME,T,Y45-64,AC344,SI,2000,1:04
TIME_SP,T,Y45-64,AC344,SI,2000,0:04
PTP_RT,F,Y45-64,AC344,TR,2010,0.4
PTP_TIME,F,Y45-64,AC344,TR,2010,1:00
TIME_SP,F,Y45-64,AC344,TR,2010,0:00
PTP_RT,M,Y45-64,AC344,TR,2010,0.4
PTP_TIME,M,Y45-64,AC344,TR,2010,0:53
TIME_SP,M,Y45-64,AC344,TR,2010,0:00
PTP_RT,T,Y45-64,AC344,TR,2010,0.4
PTP_TIME,T,Y45-64,AC344,TR,2010,0:57
TIME_SP,T,Y45-64,AC344,TR,2010,0:00
PTP_RT,F,Y45-64,AC344,UK,2000,12.4
PTP_RT,F,Y45-64,AC344,UK,2010,15.5
PTP_TIME,F,Y45-64,AC344,UK,2000,1:03
PTP_TIME,F,Y45-64,AC344,UK,2010,1:07
TIME_SP,F,Y45-64,AC344,UK,2000,0:08
TIME_SP,F,Y45-64,AC344,UK,2010,0:10
PTP_RT,M,Y45-64,AC344,UK,2000,12.0
PTP_RT,M,Y45-64,AC344,UK,2010,14.4
PTP_TIME,M,Y45-64,AC344,UK,2000,1:05
PTP_TIME,M,Y45-64,AC344,UK,2010,1:12
TIME_SP,M,Y45-64,AC344,UK,2000,0:08
TIME_SP,M,Y45-64,AC344,UK,2010,0:10
PTP_RT,T,Y45-64,AC344,UK,2000,12.2
